"Date","Price","Open","High","Low","Change %"
"Jun 10, 2011","27.9890","27.7807","28.0340","27.7200","0.75"
"Jun 13, 2011","27.9175","28.0270","28.0343","27.9185","-0.26"
"Jun 14, 2011","27.8635","27.9325","27.9695","27.8091","-0.19"
"Jun 15, 2011","28.0915","27.8810","28.1186","27.8523","0.82"
"Jun 16, 2011","28.0990","28.1020","28.2865","28.0745","0.03"
"Jun 17, 2011","28.0218","28.1040","28.2315","27.9929","-0.27"
"Jun 20, 2011","28.0854","28.0751","28.2174","28.0593","0.23"
"Jun 21, 2011","27.9190","28.0873","28.0975","27.9079","-0.59"
"Jun 22, 2011","27.9945","27.9363","28.0375","27.8642","0.27"
"Jun 23, 2011","28.1357","27.9977","28.3301","27.9956","0.50"
"Jun 24, 2011","28.1965","28.1401","28.2902","28.0950","0.22"
"Jun 27, 2011","28.2195","28.2832","28.3975","28.2151","0.08"
"Jun 28, 2011","28.1070","28.2196","28.2677","28.0660","-0.40"
"Jun 29, 2011","28.0230","28.1055","28.1270","27.9625","-0.30"
"Jun 30, 2011","27.9210","27.9532","27.9500","27.8389","-0.36"
"Jul 01, 2011","27.8102","27.9002","27.9277","27.8139","-0.40"
"Jul 04, 2011","27.7889","27.8613","27.8550","27.7724","-0.08"
"Jul 05, 2011","27.8965","27.7927","27.9377","27.7799","0.39"
"Jul 06, 2011","27.9930","27.8971","28.0377","27.8550","0.35"
"Jul 07, 2011","27.9070","27.9927","28.0640","27.8825","-0.31"
"Jul 08, 2011","28.1920","27.9170","28.1973","27.8650","1.02"
"Jul 11, 2011","28.2130","28.0516","28.2817","28.0725","0.07"
"Jul 12, 2011","28.3325","28.2641","28.4582","28.2575","0.42"
"Jul 13, 2011","28.0280","28.3325","28.3478","28.0190","-1.07"
"Jul 14, 2011","28.1272","28.0290","28.1322","28.0075","0.35"
"Jul 15, 2011","28.0722","28.1272","28.1575","28.0618","-0.20"
"Jul 18, 2011","28.2526","28.0877","28.2576","28.0976","0.64"
"Jul 19, 2011","28.1950","28.2326","28.2350","27.9975","-0.20"
"Jul 20, 2011","28.1275","28.2013","28.2225","27.9350","-0.24"
"Jul 21, 2011","27.7400","28.1325","28.1425","27.7450","-1.38"
"Jul 22, 2011","27.7680","27.7350","27.8276","27.6690","0.10"
"Jul 25, 2011","27.7290","27.7775","27.7925","27.6853","-0.14"
"Jul 26, 2011","27.5050","27.6545","27.5980","27.4918","-0.81"
"Jul 27, 2011","27.5250","27.5003","27.5758","27.3975","0.07"
"Jul 28, 2011","27.5940","27.5390","27.6657","27.5000","0.25"
"Jul 29, 2011","27.6330","27.6052","27.7925","27.5980","0.14"
"Aug 01, 2011","27.7605","27.6272","27.8507","27.5007","0.46"
"Aug 02, 2011","27.8326","27.7708","27.8884","27.7184","0.26"
"Aug 03, 2011","27.8335","27.8426","27.9534","27.7670","0.00"
"Aug 04, 2011","28.1715","27.8453","28.2138","27.8012","1.21"
"Aug 05, 2011","28.0650","28.2000","28.4255","28.0500","-0.38"
"Aug 08, 2011","28.9926","28.4841","29.0376","28.3053","3.31"
"Aug 09, 2011","29.5456","29.0576","30.1775","29.0776","1.91"
"Aug 10, 2011","29.9226","29.5798","29.9276","29.2300","1.28"
"Aug 11, 2011","29.8825","29.6326","29.9275","29.3150","-0.13"
"Aug 12, 2011","29.1961","29.8975","29.8070","29.0255","-2.30"
"Aug 15, 2011","28.6340","29.2026","29.5176","28.6050","-1.93"
"Aug 16, 2011","28.6745","28.6388","28.8210","28.5450","0.14"
"Aug 17, 2011","28.7500","28.6945","28.8375","28.6288","0.26"
"Aug 18, 2011","29.1060","28.7645","29.2765","28.7511","1.24"
"Aug 19, 2011","29.2026","29.1168","29.3575","28.9625","0.33"
"Aug 22, 2011","29.0580","29.1976","29.3277","28.9995","-0.50"
"Aug 23, 2011","28.9627","29.0688","29.0975","28.8165","-0.33"
"Aug 24, 2011","28.9230","29.0227","29.0277","28.8400","-0.14"
"Aug 25, 2011","29.0790","28.9279","29.0839","28.7840","0.54"
"Aug 26, 2011","28.7988","28.9817","29.0075","28.7725","-0.96"
"Aug 29, 2011","28.7790","28.8487","28.9035","28.6860","-0.07"
"Aug 30, 2011","28.8870","28.7868","29.0314","28.6990","0.38"
"Aug 31, 2011","28.8280","28.9058","28.9682","28.8115","-0.20"
"Sep 01, 2011","28.9806","28.8490","29.0463","28.8155","0.53"
"Sep 02, 2011","29.1728","29.0048","29.2078","28.9350","0.66"
"Sep 05, 2011","29.4780","29.1231","29.5495","29.1100","1.05"
"Sep 06, 2011","29.6330","29.4824","29.6979","29.3993","0.53"
"Sep 07, 2011","29.4625","29.6584","29.6602","29.4000","-0.58"
"Sep 08, 2011","29.6945","29.4583","29.7253","29.4285","0.79"
"Sep 09, 2011","30.1625","29.7093","30.1675","29.6235","1.58"
"Sep 12, 2011","30.2425","30.1628","30.3877","30.0865","0.27"
"Sep 13, 2011","30.1850","30.3114","30.3388","30.1080","-0.19"
"Sep 14, 2011","30.4320","30.1987","30.4970","30.1380","0.82"
"Sep 15, 2011","30.4040","30.4525","30.5733","30.2320","-0.09"
"Sep 16, 2011","30.5480","30.4115","30.6213","30.3620","0.47"
"Sep 19, 2011","31.2770","30.5525","31.3413","30.5505","2.39"
"Sep 20, 2011","31.3970","31.3240","31.5858","31.2910","0.38"
"Sep 21, 2011","31.4410","31.4265","31.5828","31.3160","0.14"
"Sep 22, 2011","32.1390","31.4435","32.2075","31.3805","2.22"
"Sep 23, 2011","32.1015","32.1975","32.3525","31.9333","-0.12"
"Sep 26, 2011","32.3270","32.1347","32.5300","32.0803","0.70"
"Sep 27, 2011","31.7335","32.3555","32.4170","31.6365","-1.84"
"Sep 28, 2011","31.7815","31.7537","31.9090","31.6625","0.15"
"Sep 29, 2011","31.9090","31.8138","32.0523","31.6790","0.40"
"Sep 30, 2011","32.1790","31.9435","32.3010","31.9160","0.85"
"Oct 03, 2011","32.6770","32.1765","32.6975","32.0903","1.55"
"Oct 04, 2011","32.6270","32.6803","32.9040","32.6120","-0.15"
"Oct 05, 2011","32.4930","32.6407","32.7802","32.4680","-0.41"
"Oct 06, 2011","32.3061","32.5093","32.6175","32.2815","-0.58"
"Oct 07, 2011","32.1285","32.3279","32.3745","32.0119","-0.55"
"Oct 10, 2011","31.5190","32.0793","32.1303","31.4600","-1.90"
"Oct 11, 2011","31.5260","31.5365","31.7010","31.3170","0.02"
"Oct 12, 2011","31.0895","31.5405","31.6230","31.0103","-1.38"
"Oct 13, 2011","31.1575","31.1030","31.3338","31.0620","0.22"
"Oct 14, 2011","30.8640","31.1645","31.2355","30.7900","-0.94"
"Oct 17, 2011","30.9290","30.8550","30.9890","30.6025","0.21"
"Oct 18, 2011","31.1435","30.9610","31.4093","30.8748","0.69"
"Oct 19, 2011","31.0420","31.1390","31.1730","30.8430","-0.33"
"Oct 20, 2011","31.4325","31.0505","31.6380","31.0150","1.26"
"Oct 21, 2011","31.0950","31.4448","31.4640","31.0313","-1.07"
"Oct 24, 2011","30.5450","31.0755","31.0610","30.4993","-1.77"
"Oct 25, 2011","30.5290","30.5275","30.6305","30.4045","-0.05"
"Oct 26, 2011","30.6035","30.5495","30.7500","30.4520","0.24"
"Oct 27, 2011","29.9185","30.6280","30.6635","29.8475","-2.24"
"Oct 28, 2011","29.7200","29.9335","29.9745","29.6600","-0.66"
"Oct 31, 2011","30.2265","29.7155","30.2948","29.6448","1.70"
"Nov 01, 2011","30.7745","30.2288","30.9895","30.2300","1.81"
"Nov 02, 2011","30.6130","30.7695","30.8495","30.4583","-0.52"
"Nov 03, 2011","30.4769","30.6230","30.9387","30.4463","-0.44"
"Nov 04, 2011","30.5032","30.4816","30.7350","30.4168","0.09"
"Nov 07, 2011","30.4834","30.4928","30.7625","30.3961","-0.06"
"Nov 08, 2011","30.2106","30.4852","30.5825","30.1820","-0.89"
"Nov 09, 2011","30.6124","30.2218","30.7400","30.0468","1.33"
"Nov 10, 2011","30.5340","30.6239","30.9090","30.3950","-0.26"
"Nov 11, 2011","30.3640","30.5390","30.6390","30.2748","-0.56"
"Nov 14, 2011","30.5488","30.3140","30.5940","30.2250","0.61"
"Nov 15, 2011","30.6541","30.5585","30.7830","30.5192","0.34"
"Nov 16, 2011","30.7060","30.6630","30.9015","30.6170","0.17"
"Nov 17, 2011","30.9040","30.7350","30.9723","30.7030","0.64"
"Nov 18, 2011","30.8641","30.9513","30.9775","30.7423","-0.13"
"Nov 21, 2011","31.1581","30.8621","31.2100","30.8445","0.95"
"Nov 22, 2011","31.0290","31.1697","31.1959","30.9355","-0.41"
"Nov 23, 2011","31.5034","31.0456","31.5528","31.0209","1.53"
"Nov 24, 2011","31.4514","31.4945","31.5260","31.3183","-0.17"
"Nov 25, 2011","31.5240","31.4666","31.6868","31.4538","0.23"
"Nov 28, 2011","31.3727","31.4740","31.4643","31.2310","-0.48"
"Nov 29, 2011","31.2875","31.3837","31.4396","31.1993","-0.27"
"Nov 30, 2011","30.7220","31.2963","31.4350","30.6575","-1.81"
"Dec 01, 2011","30.7487","30.7172","30.9325","30.6655","0.09"
"Dec 02, 2011","30.9442","30.7707","30.9892","30.6720","0.64"
"Dec 05, 2011","30.8900","30.8666","30.9791","30.8217","-0.18"
"Dec 06, 2011","31.3250","30.8995","31.4053","30.8900","1.41"
"Dec 07, 2011","31.2372","31.3385","31.3650","31.0729","-0.28"
"Dec 08, 2011","31.4450","31.2550","31.5175","31.1975","0.67"
"Dec 09, 2011","31.4632","31.4685","31.6603","31.3500","0.06"
"Dec 12, 2011","31.6480","31.4732","31.6994","31.3625","0.59"
"Dec 13, 2011","31.7690","31.6564","31.8112","31.5595","0.38"
"Dec 14, 2011","31.8857","31.7870","31.9338","31.7125","0.37"
"Dec 15, 2011","31.8025","31.8909","31.9580","31.7628","-0.26"
"Dec 16, 2011","32.0044","31.8107","32.0494","31.7428","0.63"
"Dec 19, 2011","32.1109","32.0082","32.1363","31.9819","0.33"
"Dec 20, 2011","31.9565","32.1145","32.1795","31.9015","-0.48"
"Dec 21, 2011","31.7231","31.9699","31.9823","31.4805","-0.73"
"Dec 22, 2011","31.3900","31.7310","31.7550","31.3120","-1.05"
"Dec 23, 2011","31.1890","31.3600","31.4050","31.0478","-0.64"
"Dec 26, 2011","31.1300","31.1945","31.2984","31.0731","-0.19"
"Dec 27, 2011","31.3640","31.1534","31.5250","31.0350","0.75"
"Dec 28, 2011","31.8100","31.3776","31.8450","31.3680","1.42"
"Dec 29, 2011","32.1040","31.8125","32.2925","31.7800","0.92"
"Dec 30, 2011","32.1940","32.1640","32.3445","32.0326","0.28"
"Jan 02, 2012","32.2140","32.2040","32.2327","32.1755","0.06"
"Jan 03, 2012","31.6949","32.2190","32.2190","31.6430","-1.61"
"Jan 04, 2012","31.8125","31.6999","31.8775","31.5625","0.37"
"Jan 05, 2012","32.0366","31.8203","32.0799","31.6892","0.70"
"Jan 06, 2012","32.0949","32.0377","32.1859","31.8388","0.18"
"Jan 09, 2012","31.9000","31.9315","32.0400","31.8291","-0.61"
"Jan 10, 2012","31.5662","31.8769","31.9275","31.4990","-1.05"
"Jan 11, 2012","31.7026","31.5797","31.8210","31.5730","0.43"
"Jan 12, 2012","31.5545","31.7111","31.7298","31.5154","-0.47"
"Jan 13, 2012","31.8535","31.5651","31.9925","31.5248","0.95"
"Jan 16, 2012","31.6726","31.8573","31.9760","31.6268","-0.57"
"Jan 17, 2012","31.6124","31.6800","31.7085","31.4733","-0.19"
"Jan 18, 2012","31.4250","31.6294","31.6274","31.4172","-0.59"
"Jan 19, 2012","31.3275","31.4353","31.5500","31.2480","-0.31"
"Jan 20, 2012","31.3625","31.2771","31.4175","31.2353","0.11"
"Jan 23, 2012","30.8771","31.3613","31.3835","30.8185","-1.55"
"Jan 24, 2012","30.7769","30.8872","30.9437","30.7728","-0.32"
"Jan 25, 2012","30.5183","30.7805","30.7954","30.5150","-0.84"
"Jan 26, 2012","30.3091","30.5301","30.5506","30.1869","-0.69"
"Jan 27, 2012","30.1105","30.3170","30.4198","30.0986","-0.66"
"Jan 30, 2012","30.3913","30.1153","30.4712","30.1100","0.93"
"Jan 31, 2012","30.2997","30.3942","30.3935","30.0411","-0.30"
"Feb 01, 2012","30.1709","30.3077","30.4415","30.1048","-0.43"
"Feb 02, 2012","30.1847","30.1810","30.3700","30.1081","0.05"
"Feb 03, 2012","30.1409","30.1964","30.2948","30.1233","-0.15"
"Feb 06, 2012","30.0523","30.1870","30.3050","30.0374","-0.29"
"Feb 07, 2012","29.7385","30.0665","30.1242","29.7260","-1.04"
"Feb 08, 2012","29.7352","29.7582","29.8183","29.6555","-0.01"
"Feb 09, 2012","29.7071","29.7384","29.8653","29.6500","-0.09"
"Feb 10, 2012","30.0447","29.7087","30.1115","29.7008","1.14"
"Feb 13, 2012","29.9260","30.0469","30.0504","29.8205","-0.40"
"Feb 14, 2012","30.0771","29.9290","30.1356","29.9249","0.50"
"Feb 15, 2012","30.0377","30.0824","30.1133","29.9137","-0.13"
"Feb 16, 2012","30.0335","30.0421","30.3620","30.0219","-0.01"
"Feb 17, 2012","29.9565","30.0444","30.0693","29.8357","-0.26"
"Feb 20, 2012","29.7776","29.9515","29.9600","29.7000","-0.60"
"Feb 21, 2012","29.7584","29.7898","29.8740","29.7153","-0.06"
"Feb 22, 2012","29.6890","29.7714","29.8245","29.6585","-0.23"
"Feb 23, 2012","29.6190","29.6925","29.7185","29.5723","-0.24"
"Feb 24, 2012","29.1614","29.6225","29.6260","29.1238","-1.54"
"Feb 27, 2012","29.0192","29.1612","29.2085","28.9525","-0.49"
"Feb 28, 2012","28.9613","29.0312","29.1348","28.8468","-0.20"
"Feb 29, 2012","29.0815","28.9757","29.1428","28.9370","0.42"
"Mar 01, 2012","29.2198","29.0850","29.3875","29.0818","0.48"
"Mar 02, 2012","29.3234","29.2278","29.3820","29.1978","0.35"
"Mar 05, 2012","29.3458","29.3267","29.3935","29.2450","0.08"
"Mar 06, 2012","29.6188","29.3513","29.7125","29.3348","0.93"
"Mar 07, 2012","29.6375","29.6276","29.7905","29.5831","0.06"
"Mar 08, 2012","29.3497","29.6410","29.6455","29.3335","-0.97"
"Mar 09, 2012","29.4136","29.3563","29.4437","29.3452","0.22"
"Mar 12, 2012","29.5621","29.4238","29.7090","29.4240","0.50"
"Mar 13, 2012","29.4514","29.5745","29.6548","29.4033","-0.37"
"Mar 14, 2012","29.5342","29.4652","29.5820","29.3750","0.28"
"Mar 15, 2012","29.3471","29.5411","29.6433","29.3145","-0.63"
"Mar 16, 2012","29.2309","29.3603","29.4253","29.2033","-0.40"
"Mar 19, 2012","29.1173","29.2344","29.2710","29.1120","-0.39"
"Mar 20, 2012","29.2439","29.1263","29.3443","29.1148","0.43"
"Mar 21, 2012","29.2500","29.2594","29.3250","29.1543","0.02"
"Mar 22, 2012","29.4154","29.2595","29.5245","29.2159","0.57"
"Mar 23, 2012","29.2915","29.4280","29.4655","29.2400","-0.42"
"Mar 26, 2012","28.9365","29.2950","29.3190","28.9343","-1.21"
"Mar 27, 2012","29.0486","28.9503","29.0693","28.8550","0.39"
"Mar 28, 2012","29.3692","29.0579","29.4178","29.0308","1.10"
"Mar 29, 2012","29.4664","29.3730","29.5490","29.2334","0.33"
"Mar 30, 2012","29.3160","29.4738","29.4850","29.2900","-0.51"
"Apr 02, 2012","29.2807","29.3573","29.5233","29.2672","-0.12"
"Apr 03, 2012","29.2255","29.2919","29.3630","29.1373","-0.19"
"Apr 04, 2012","29.4524","29.2290","29.5305","29.2290","0.78"
"Apr 05, 2012","29.4642","29.4532","29.6315","29.4055","0.04"
"Apr 06, 2012","29.5690","29.4676","29.6040","29.4318","0.36"
"Apr 09, 2012","29.5871","29.5729","29.7028","29.5709","0.06"
"Apr 10, 2012","29.8076","29.5931","29.8393","29.5488","0.75"
"Apr 11, 2012","29.6404","29.8070","29.8783","29.5853","-0.56"
"Apr 12, 2012","29.4031","29.6516","29.6566","29.3803","-0.80"
"Apr 13, 2012","29.5890","29.4130","29.6230","29.3935","0.63"
"Apr 16, 2012","29.6070","29.5800","29.7930","29.5793","0.06"
"Apr 17, 2012","29.4896","29.6070","29.6833","29.4520","-0.40"
"Apr 18, 2012","29.5130","29.4949","29.5990","29.4690","0.08"
"Apr 19, 2012","29.5108","29.5136","29.6075","29.4838","-0.01"
"Apr 20, 2012","29.4284","29.5054","29.5565","29.4213","-0.28"
"Apr 23, 2012","29.5108","29.4679","29.5978","29.4364","0.28"
"Apr 24, 2012","29.3455","29.5155","29.5463","29.3233","-0.56"
"Apr 25, 2012","29.3150","29.3508","29.4085","29.2596","-0.10"
"Apr 26, 2012","29.3328","29.3196","29.3738","29.2320","0.06"
"Apr 27, 2012","29.3020","29.3664","29.4798","29.2888","-0.11"
"Apr 30, 2012","29.3581","29.3233","29.4250","29.2994","0.19"
"May 01, 2012","29.3249","29.3647","29.4170","29.3297","-0.11"
"May 02, 2012","29.4030","29.3349","29.4845","29.3075","0.27"
"May 03, 2012","29.5043","29.4150","29.5825","29.3993","0.34"
"May 04, 2012","29.7715","29.5149","29.8408","29.4978","0.91"
"May 07, 2012","30.0665","29.7750","30.1060","29.7750","0.99"
"May 08, 2012","30.1565","30.0700","30.1750","29.9668","0.30"
"May 09, 2012","30.3564","30.1636","30.4457","30.1243","0.66"
"May 10, 2012","30.1470","30.3732","30.3875","30.0543","-0.69"
"May 11, 2012","30.1547","30.1630","30.2888","30.0910","0.03"
"May 14, 2012","30.4113","30.1697","30.4364","30.1686","0.85"
"May 15, 2012","30.6920","30.4281","30.7154","30.2787","0.92"
"May 16, 2012","31.0115","30.6950","31.0975","30.6843","1.04"
"May 17, 2012","31.0675","31.0144","31.2425","30.8875","0.18"
"May 18, 2012","31.2075","31.0894","31.4762","31.0600","0.45"
"May 21, 2012","31.1065","31.2110","31.2950","31.0868","-0.32"
"May 22, 2012","31.2138","31.1075","31.2660","30.9578","0.34"
"May 23, 2012","31.7340","31.2264","31.8169","31.2194","1.67"
"May 24, 2012","31.7808","31.6675","31.8445","31.5290","0.15"
"May 25, 2012","32.0890","31.7906","32.0960","31.6701","0.97"
"May 28, 2012","32.0647","32.0925","32.1217","31.7935","-0.08"
"May 29, 2012","32.2855","32.0796","32.3667","32.0242","0.69"
"May 30, 2012","32.8145","32.3129","32.8432","32.2868","1.64"
"May 31, 2012","33.3863","32.8355","33.6323","32.7745","1.74"
"Jun 01, 2012","33.6389","33.4006","34.0485","33.3887","0.76"
"Jun 04, 2012","33.4715","33.6594","34.1310","33.4010","-0.50"
"Jun 05, 2012","33.0615","33.4892","33.4998","32.9530","-1.22"
"Jun 06, 2012","32.3447","33.2765","33.2853","32.3201","-2.17"
"Jun 07, 2012","32.2940","32.3371","32.4235","32.0388","-0.16"
"Jun 08, 2012","32.5240","32.2975","32.9345","32.2726","0.71"
"Jun 11, 2012","32.7465","32.1250","32.7507","32.0545","0.68"
"Jun 12, 2012","33.0200","32.7500","33.0250","32.7488","0.84"
"Jun 13, 2012","32.4675","32.9325","32.9675","32.3930","-1.67"
"Jun 14, 2012","32.4950","32.5900","32.6880","32.4875","0.08"
"Jun 15, 2012","32.3700","32.4275","32.5500","32.3088","-0.38"
"Jun 18, 2012","32.4050","32.3650","32.5475","32.0500","0.11"
"Jun 19, 2012","32.3800","32.4350","32.9375","32.3150","-0.08"
"Jun 20, 2012","32.5700","32.3500","32.6050","32.3140","0.59"
"Jun 21, 2012","33.1775","32.5750","33.1825","32.5750","1.87"
"Jun 22, 2012","33.2050","33.1830","33.6345","33.0595","0.08"
"Jun 25, 2012","33.2300","33.2295","33.3513","33.0563","0.08"
"Jun 26, 2012","32.8980","33.2615","33.3000","32.8230","-1.00"
"Jun 27, 2012","32.9510","32.8700","33.0260","32.7799","0.16"
"Jun 28, 2012","33.1275","32.9765","33.1825","32.8455","0.54"
"Jun 29, 2012","32.3900","33.1450","33.1525","32.3800","-2.23"
"Jul 02, 2012","32.5610","32.4480","32.7210","32.4147","0.53"
"Jul 03, 2012","32.2240","32.5800","32.6045","32.0980","-1.03"
"Jul 04, 2012","32.3330","32.2265","32.3760","32.1350","0.34"
"Jul 05, 2012","32.5130","32.3300","32.6885","32.3130","0.56"
"Jul 06, 2012","32.8600","32.5150","32.9450","32.5060","1.07"
"Jul 09, 2012","32.9700","32.6405","33.1020","32.5975","0.33"
"Jul 10, 2012","32.8870","32.9850","33.0263","32.7170","-0.25"
"Jul 11, 2012","32.7020","32.8763","32.9103","32.6372","-0.56"
"Jul 12, 2012","32.7375","32.6975","32.8500","32.6495","0.11"
"Jul 13, 2012","32.5575","32.7430","32.7825","32.5625","-0.55"
"Jul 16, 2012","32.5275","32.5565","32.7330","32.5125","-0.09"
"Jul 17, 2012","32.3373","32.5325","32.6620","32.3275","-0.58"
"Jul 18, 2012","32.2165","32.3504","32.4830","32.2243","-0.37"
"Jul 19, 2012","31.8117","32.2283","32.2805","31.7943","-1.26"
"Jul 20, 2012","32.0484","31.8286","32.0890","31.8260","0.74"
"Jul 23, 2012","32.6574","32.1102","32.8290","32.0775","1.90"
"Jul 24, 2012","32.9307","32.6405","33.0143","32.5793","0.84"
"Jul 25, 2012","32.6383","32.9439","33.0800","32.5840","-0.89"
"Jul 26, 2012","32.3447","32.6487","32.7150","32.2499","-0.90"
"Jul 27, 2012","32.0300","32.3566","32.3721","32.0250","-0.97"
"Jul 30, 2012","32.1644","32.0750","32.2465","32.0602","0.42"
"Jul 31, 2012","32.1986","32.1755","32.2930","32.1165","0.11"
"Aug 01, 2012","32.3895","32.2110","32.4189","32.2104","0.59"
"Aug 02, 2012","32.6550","32.4073","32.6702","32.2220","0.82"
"Aug 03, 2012","31.9850","32.5915","32.6105","31.9300","-2.05"
"Aug 06, 2012","31.5625","31.9787","32.0078","31.5106","-1.32"
"Aug 07, 2012","31.5321","31.5426","31.7045","31.4691","-0.10"
"Aug 08, 2012","31.5202","31.5452","31.8545","31.4891","-0.04"
"Aug 09, 2012","31.7050","31.5333","31.8240","31.4315","0.59"
"Aug 10, 2012","31.8250","31.7125","32.0040","31.6810","0.38"
"Aug 13, 2012","31.8618","31.7925","31.9201","31.6653","0.12"
"Aug 14, 2012","31.8315","31.8756","31.8841","31.6990","-0.10"
"Aug 15, 2012","31.8560","31.8421","31.9620","31.8119","0.08"
"Aug 16, 2012","31.8469","31.8636","31.9638","31.7950","-0.03"
"Aug 17, 2012","32.0325","31.8626","32.1280","31.8100","0.58"
"Aug 20, 2012","32.0460","32.0375","32.1383","31.9760","0.04"
"Aug 21, 2012","31.7525","32.0565","32.0775","31.6845","-0.92"
"Aug 22, 2012","31.7711","31.7669","31.9300","31.7587","0.06"
"Aug 23, 2012","31.6827","31.7829","31.7894","31.6329","-0.28"
"Aug 24, 2012","31.8100","31.6920","31.9020","31.6878","0.40"
"Aug 27, 2012","31.8950","31.8165","31.9487","31.7605","0.27"
"Aug 28, 2012","31.9804","31.9025","32.1040","31.8875","0.27"
"Aug 29, 2012","32.2007","31.9916","32.2653","31.9675","0.69"
"Aug 30, 2012","32.5465","32.2132","32.6075","32.1805","1.07"
"Aug 31, 2012","32.2450","32.5583","32.6350","32.2295","-0.93"
"Sep 03, 2012","32.2891","32.2500","32.4728","32.2500","0.14"
"Sep 04, 2012","32.2840","32.3003","32.3365","32.0941","-0.02"
"Sep 05, 2012","32.2838","32.2958","32.5075","32.2281","-0.00"
"Sep 06, 2012","31.9446","32.2950","32.3071","31.9025","-1.05"
"Sep 07, 2012","31.6600","31.9675","32.0678","31.6471","-0.89"
"Sep 10, 2012","31.6646","31.7610","31.7850","31.6125","0.01"
"Sep 11, 2012","31.4995","31.6783","31.8555","31.4546","-0.52"
"Sep 12, 2012","31.4432","31.5145","31.5750","31.2473","-0.18"
"Sep 13, 2012","31.0614","31.4544","31.4875","31.0275","-1.21"
"Sep 14, 2012","30.4890","31.0714","31.0807","30.3825","-1.84"
"Sep 17, 2012","30.6219","30.5550","30.7200","30.5075","0.44"
"Sep 18, 2012","30.8980","30.6332","31.0153","30.6320","0.90"
"Sep 19, 2012","31.1960","30.9097","31.2848","30.7948","0.96"
"Sep 20, 2012","31.2247","31.2093","31.6850","31.1775","0.09"
"Sep 21, 2012","31.0280","31.2373","31.2428","30.8851","-0.63"
"Sep 24, 2012","31.1305","31.0255","31.3450","31.0220","0.33"
"Sep 25, 2012","31.1950","31.1430","31.2371","30.9172","0.21"
"Sep 26, 2012","31.2955","31.1950","31.3958","31.1500","0.32"
"Sep 27, 2012","30.9760","31.3232","31.3400","30.9694","-1.02"
"Sep 28, 2012","31.1800","30.9873","31.2787","30.8722","0.66"
"Oct 01, 2012","31.1950","31.2925","31.3089","30.9834","0.05"
"Oct 02, 2012","31.1300","31.2000","31.2000","31.0168","-0.21"
"Oct 03, 2012","31.1483","31.1450","31.2535","31.0729","0.06"
"Oct 04, 2012","30.9800","31.1614","31.2000","30.8878","-0.54"
"Oct 05, 2012","30.9953","30.9640","31.0643","30.8170","0.05"
